Timestamp,Open,High,Low,Close.Volume
1437685635,277.2600,277.3500,276.4500,276.6800,196.2662
1437689257,276.6800,277.5400,276.2800,276.6000,239.8290
1437692859,276.6000,277.3800,276.6000,277.0600,200.1624
1437696492,277.0600,277.4200,276.5600,276.7900,192.5891
1437700120,276.7900,277.0000,276.5200,276.8300,219.8234
1437703720,276.8300,276.9500,276.5100,276.8900,208.1378
1437707322,276.8900,276.9900,276.6600,276.7600,205.5458
1437710925,276.7600,277.0100,276.4300,277.0100,173.8058
1437714532,277.0100,277.6100,277.0000,277.5500,210.1185
1437718134,277.5500,277.6300,277.5400,277.6200,82.6690
1437721735,277.6200,277.8800,277.6000,277.7000,234.6374
1437725352,277.7000,278.4300,277.7000,278.4300,115.2519
1437728985,278.4300,284.3400,278.4300,283.4400,555.6869
1437732588,283.4400,286.4400,283.4400,286.0000,353.9103
1437736190,286.0000,286.7200,284.0100,286.3000,194.6972
1437739790,286.3000,286.3000,284.6200,284.8700,327.5786
1437743392,284.8700,285.1000,283.8700,284.4500,375.3041
1437746995,284.4500,284.8800,284.4000,284.8700,258.9921
1437750597,284.8700,284.8900,283.7500,284.4600,349.1349
1437754200,284.4600,284.6000,283.9600,284.3200,246.7351
1437757859,284.3200,287.0500,284.1900,286.7100,494.5457
1437761465,286.7100,288.9900,286.7100,288.8300,476.2438
1437765069,288.8300,288.9400,287.7900,288.9300,464.8669
1437768684,288.9300,291.0000,288.9300,290.8400,602.5195
1437772301,290.8400,291.5200,289.2400,289.3300,394.1206
1437775911,289.3300,289.9400,289.0300,289.2900,410.9139
1437779514,289.2900,289.3300,289.1300,289.2800,221.3032
1437783146,289.2800,289.5500,288.9500,289.0200,208.6585
1437786754,289.0200,289.1500,287.7500,287.7600,228.2308
1437790381,287.7600,287.7800,286.8200,287.4000,206.3144
1437793984,287.4000,288.5600,287.4000,288.2300,237.1327
1437797614,288.2300,289.2900,288.1500,288.3900,320.5438
1437801214,288.3900,289.9900,288.3100,289.2600,375.5353
1437804853,289.2600,289.2600,287.7000,288.3900,111.4370
1437808517,288.3900,288.8500,288.0200,288.8400,88.4343
1437812141,288.8400,289.3000,288.8200,288.8300,75.7650
1437815812,288.8300,289.3400,288.6300,289.0300,64.2417
1437819415,289.0300,289.0300,288.4800,288.6500,30.0238
1437823047,288.6500,290.0000,288.4300,289.9900,47.4961
1437826650,289.9900,291.2500,289.9900,290.5600,144.6683
1437830282,290.5600,291.2900,290.5600,291.2900,163.0948
1437833896,291.2900,291.6700,289.9200,290.1600,229.3809
1437837498,290.1600,290.3100,289.6300,290.2500,191.2006
1437841101,290.2500,290.6000,289.8200,290.2700,209.3370
1437844704,290.2700,290.2800,288.7100,288.9300,191.3301
1437848306,288.9300,288.9300,287.6300,287.6300,177.4554
1437852000,287.6300,288.9100,287.6200,288.9100,238.4151
1437855602,288.9100,288.9700,288.5100,288.9200,165.5393
1437859205,288.9200,288.9200,288.4500,288.5300,149.5570
1437862812,288.5300,288.6300,288.3700,288.4600,113.2545
1437866446,288.4600,289.5500,288.3900,289.5400,217.1690
1437870072,289.5400,289.7000,289.5400,289.6600,110.9497
1437873675,289.6600,289.9900,289.6400,289.6800,129.2533
1437877278,289.6800,289.9900,289.6300,289.8000,106.5138
1437880881,289.8000,289.9100,289.2000,289.5900,104.7496
1437884513,289.5900,289.6000,289.1000,289.1200,95.4546
1437888147,289.1200,289.3400,288.9700,289.2000,91.9515
1437891785,289.2000,289.2700,288.6500,289.0400,132.5166
1437895472,289.0400,289.0700,288.8900,289.0000,76.3190
1437899103,289.0000,289.0700,288.9100,288.9300,28.0121
1437902705,288.9300,288.9400,288.6500,288.7700,18.7006
1437906338,288.7700,290.6500,288.6600,290.6400,98.9816
1437909954,290.6400,293.3300,290.6300,293.1200,240.5443
1437913556,293.1200,293.8700,292.9500,293.6900,76.6732
1437917158,293.6900,293.7000,293.0700,293.2500,189.2285
1437920762,293.2500,293.2500,292.0500,292.0700,193.7720
1437924364,292.0700,293.3000,291.9200,293.0800,514.0123
1437927966,293.0800,293.2400,292.9400,292.9900,110.7192
1437931585,292.9900,292.9900,292.6300,292.7600,211.8035
1437935278,292.7600,292.8500,292.4400,292.6500,238.0530
1437938887,292.6500,293.0400,292.2800,292.2800,172.4630
1437942521,292.2800,292.9100,292.0300,292.9100,184.0701
1437946133,292.9100,293.5400,292.7300,292.8900,179.6119
1437949738,292.8900,294.1000,292.7600,293.9900,288.3348
1437953341,293.9900,294.4900,293.1900,293.2900,185.8140
1437956943,293.2900,293.9900,293.0400,293.1000,140.5461
1437960611,293.1000,294.2000,292.8700,294.0600,199.5257
1437964240,294.0600,294.9600,292.7200,292.7700,270.7030
1437967851,292.7700,293.8000,292.7700,293.3900,160.5585
1437971517,293.3900,293.5500,292.4200,292.9800,291.7022
1437975146,292.9800,293.0200,292.8100,292.9200,116.6761
1437978772,292.9200,292.9200,292.0000,292.0000,254.6035
1437982373,292.0000,292.1300,288.3600,288.8700,265.9297
1437986234,288.8700,288.8700,287.2400,288.4700,121.3721
1437989868,288.4700,288.4700,287.2700,288.3000,121.0249
1437993498,288.3000,289.4800,288.2900,288.9600,163.8822
1437997165,288.9600,288.9600,288.3100,288.3400,78.3047
1438000777,288.3400,289.0400,288.3200,288.9000,190.9398
1438004391,288.9000,289.1200,288.5800,288.7400,195.0391
1438007993,288.7400,289.4400,288.5400,289.3700,203.8079
1438011621,289.3700,289.9200,289.2500,289.3300,353.3607
1438015224,289.3300,289.5700,288.2300,288.5900,398.9377
1438018826,288.5900,288.6800,288.1100,288.5700,273.5293
1438022436,288.5700,292.8800,288.5300,292.7300,459.7424
1438026038,292.7300,296.0000,292.6600,294.6500,665.0404
1438029643,294.6500,295.4200,293.7000,295.1300,534.1803
1438033265,295.1300,296.2200,294.9900,295.7400,342.7862
1438036888,295.7400,297.0000,295.5400,296.7800,352.5506
1438040489,296.7800,296.7800,293.4500,293.7100,313.8569
1438044106,293.7100,295.4600,293.3500,295.1100,285.0295
1438047731,295.1100,297.8700,295.1100,295.7500,461.0362
1438051332,295.7500,296.7000,295.6100,296.2800,243.6442
1438054935,296.2800,297.1500,296.2500,296.2600,216.8028
1438058536,296.2600,296.9200,294.7400,296.8600,269.4193
1438062162,296.8600,298.0000,296.2900,297.0800,230.2145
1438065794,297.0800,298.0000,296.2500,297.2300,106.0390
1438069438,297.2300,297.2500,295.5400,296.5200,159.0132
1438073038,296.5200,296.5700,293.6900,294.8800,217.2541
1438076638,294.8800,296.0600,294.7200,295.7300,152.2828
1438080268,295.7300,295.7900,294.4900,295.0000,172.2012
1438083868,295.0000,295.6400,294.4300,294.5600,157.7062
1438087497,294.5600,295.1200,294.2700,294.8200,183.6616
1438091106,294.8200,295.1900,294.4000,295.0000,164.2092
1438094709,295.0000,295.4400,294.4300,294.9100,228.5974
1438098312,294.9100,296.4200,294.7500,296.2600,303.3013
1438101915,296.2600,297.1300,295.5100,296.5300,417.7910
1438105518,296.5300,296.5300,295.5200,296.2100,253.3322
1438109121,296.2100,296.3000,295.8200,295.9500,209.8809
1438112723,295.9500,296.3000,295.5300,296.0600,285.0652
1438116328,296.0600,296.5100,295.7300,296.4900,287.6862
1438119931,296.4900,296.5200,296.1800,296.5200,189.8680
1438123532,296.5200,296.5300,295.5000,295.6600,313.1298
1438127147,295.6600,296.5500,295.5300,295.7900,188.6264
1438130768,295.7900,296.1400,295.5100,295.9500,209.8683
1438134388,295.9500,296.5800,294.3000,295.5900,476.3364
1438137991,295.5900,296.5200,295.0000,295.8100,167.7559
1438141608,295.8100,296.0200,295.4200,295.8300,190.5196
1438145212,295.8300,295.8300,294.0600,295.0800,167.7475
1438148823,295.0800,295.1300,291.5200,291.8500,315.1261
1438152479,291.8500,292.0900,290.5100,290.7400,236.6440
1438156082,290.7400,291.5900,290.2200,290.4100,239.6786
1438159725,290.4100,291.0400,290.2500,291.0400,127.5106
1438163413,291.0400,291.1000,290.4600,290.6300,102.3020
1438167103,290.6300,290.6300,289.0100,289.3900,207.8334
1438170877,289.3900,290.6900,289.3600,290.2900,113.1931
1438174503,290.2900,290.7200,290.2400,290.6900,123.4648
1438178105,290.6900,291.8100,290.4000,291.6100,171.7369
1438181708,291.6100,291.9500,291.4500,291.8700,253.6306
1438185310,291.8700,292.1900,291.3200,291.5300,223.9511
1438188943,291.5300,291.9600,290.6500,290.6600,264.1909
1438192575,290.6600,290.6600,290.2700,290.3100,245.0086
1438196193,290.3100,293.0000,290.3000,291.9300,356.1180
1438199809,291.9300,292.3500,291.5000,291.5100,291.4573
1438203458,291.5100,292.0000,291.5000,291.6700,229.3638
1438207061,291.6700,291.6900,291.5000,291.5400,167.4012
1438210663,291.5400,291.5500,291.5000,291.5100,156.8582
1438214266,291.5100,291.5100,289.1200,290.3300,249.4743
1438217887,290.3300,290.4200,288.2400,288.9700,312.0683
1438221520,288.9700,289.3900,288.4600,289.3300,149.4180
1438225123,289.3300,289.9600,289.2100,289.4700,200.4870
1438228730,289.4700,290.2700,289.4100,289.7200,178.8479
1438232390,289.7200,290.4200,289.7000,290.1100,185.6215
1438235992,290.1100,290.9800,290.0300,290.8800,231.0114
1438239632,290.8800,291.5600,290.3900,291.1100,277.6869
1438243263,291.1100,291.1100,289.7800,289.8600,71.7098
1438246878,289.8600,289.8600,289.4500,289.5700,203.2130
1438250478,289.5700,289.5900,287.7100,287.7100,138.1967
1438254113,287.7100,287.7100,286.5600,286.6800,148.4357
1438257717,286.6800,286.7100,286.6800,286.7100,115.0532
1438261319,286.7100,286.9600,286.7000,286.9600,119.0005
1438264921,286.9600,287.0400,286.8800,287.0100,250.8366
1438268545,287.0100,287.5400,286.9800,287.4300,257.4217
1438272158,287.4300,288.8400,287.4100,288.7600,413.5120
1438275764,288.7600,288.7900,288.0200,288.1400,217.8021
1438279367,288.1400,289.4000,288.0100,288.7100,219.8378
1438282995,288.7100,289.2700,288.2500,288.5200,236.9848
1438286605,288.5200,288.6600,288.0000,288.2500,254.1975
1438290232,288.2500,288.5400,287.7100,287.9800,448.0285
1438293836,287.9800,288.3900,287.7400,288.3400,249.5332
1438297438,288.3400,288.8900,288.3400,288.5100,202.0810
1438301068,288.5100,288.5100,288.2500,288.4800,116.9369
1438304688,288.4800,288.9800,288.3200,288.8400,225.6840
1438308291,288.8400,289.2400,288.7100,289.1600,154.7314
1438311914,289.1600,290.0000,289.0200,289.6700,225.2151
1438315514,289.6700,289.6800,287.8500,288.6000,136.6396
1438319146,288.6000,288.8100,287.8900,288.0500,354.6725
1438322779,288.0500,288.0500,285.0000,285.0100,281.8116
1438326380,285.0100,285.3700,283.0000,283.1100,320.8123
1438329980,283.1100,283.1300,282.7900,283.1300,181.5198
1438333585,283.1300,283.3300,283.1300,283.3200,187.0586
1438337195,283.3200,283.4700,282.9800,283.4700,97.1633
1438340830,283.4700,283.5800,283.4600,283.5800,80.6543
1438344455,283.5800,285.0300,283.5800,284.9600,132.5973
1438348056,284.9600,285.7800,284.8100,285.6500,191.0846
1438351659,285.6500,285.8000,285.4100,285.5800,229.0535
1438355261,285.5800,285.7600,285.1100,285.7600,216.5199
1438358866,285.7600,286.2500,285.5600,285.9100,262.9556
1438362466,285.9100,286.0700,283.6800,284.7000,332.3320
1438366099,284.7000,286.0300,284.6200,285.6300,377.4598
1438369742,285.6300,286.3900,285.5700,286.0400,316.7925
1438373365,286.0400,287.5400,285.7500,286.9800,258.2050
1438376967,286.9800,286.9900,284.7500,285.3900,390.2185
1438380570,285.3900,285.7500,284.5300,285.2900,314.5230
1438384171,285.2900,285.4000,284.2800,284.6300,244.1901
1438387864,284.6300,285.3900,284.3400,285.2200,159.8975
1438391481,285.2200,285.6000,284.1200,284.4300,217.7657
1438395085,284.4300,284.7300,282.2500,282.4300,193.4373
1438398728,282.4300,283.6100,282.3700,283.3500,183.2321
1438402330,283.3500,283.8500,283.0800,283.5400,139.7543
1438405937,283.5400,284.0000,283.4700,283.6100,144.8830
1438409567,283.6100,283.6600,281.1100,281.1100,113.5455
1438413191,281.1100,281.3500,280.4100,280.9800,100.3197
1438416910,280.9800,280.9800,278.7000,279.2200,148.8573
1438420510,279.2200,279.9500,279.2200,279.9500,137.9092
1438424208,279.9500,280.4500,279.8700,279.8800,27.5582
1438427823,279.8800,280.1500,279.3500,279.4300,87.8904
1438431429,279.4300,279.5800,277.8200,278.8800,111.5067
1438435047,278.8800,279.6200,278.4600,278.8300,112.9182
1438438680,278.8300,279.8400,278.8300,279.1600,174.3797
1438442284,279.1600,279.8400,277.2600,278.4800,182.9829
1438445885,278.4800,280.4500,278.1400,280.4500,225.7095
1438449547,280.4500,281.6600,280.2800,280.9300,259.2402
1438453180,280.9300,281.1700,280.3800,281.0000,141.6893
1438456799,281.0000,281.6800,280.7800,281.6800,180.0795
1438460402,281.6800,282.2200,281.1800,281.8000,204.5977
1438464014,281.8000,281.9100,280.8900,281.4700,162.6618
1438467617,281.4700,281.7900,280.7500,281.5800,143.4267
1438471249,281.5800,282.8300,281.4900,282.4800,378.9595
1438474863,282.4800,282.5300,280.5000,280.5100,216.0290
1438478514,280.5100,280.5900,278.3900,278.6300,173.4885
1438482117,278.6300,279.8100,278.1800,279.7900,129.0176
1438485719,279.7900,280.7300,279.4100,280.5000,125.7697
1438489354,280.5000,280.9000,279.6000,279.9700,92.0416
1438493016,279.9700,280.0500,277.5100,278.1400,218.3983
1438496647,278.1400,280.0000,277.3300,278.3100,116.1980
1438500251,278.3100,278.6400,278.2900,278.6400,248.4970
1438503943,278.6400,278.6600,278.5200,278.6500,54.0893
1438507564,278.6500,278.8100,278.6500,278.8000,94.5748
1438511166,278.8000,278.8400,278.4300,278.8400,103.2527
1438515070,278.8400,279.0000,278.8300,279.0000,88.1774
1438518702,279.0000,281.3000,279.0000,281.2300,75.7455
1438522335,281.2300,281.6300,281.1700,281.5300,56.4658
1438525967,281.5300,281.6300,281.2400,281.5800,117.8108
1438529615,281.5800,281.5800,280.5000,281.0000,146.6587
1438533234,281.0000,281.4600,280.6300,281.4600,120.4494
1438536867,281.4600,281.7500,281.1100,281.7400,233.1409
1438540469,281.7400,282.1300,280.9200,282.1100,144.1240
1438544102,282.1100,282.5500,281.6600,282.5100,208.9379
1438547709,282.5100,282.5200,282.1500,282.2500,213.4527
1438551352,282.2500,282.4900,282.1000,282.1500,116.5715
1438554981,282.1500,282.4900,282.0700,282.4900,208.6424
1438558614,282.4900,282.5800,282.3900,282.5500,168.3646
1438562246,282.5500,282.6200,282.3600,282.4400,199.6344
1438565863,282.4400,282.4400,281.9500,281.9500,152.5387
1438569466,281.9500,282.4400,281.2500,281.8000,281.9483
1438573071,281.8000,281.8600,280.2900,280.3800,167.5134
1438576671,280.3800,280.7100,280.2700,280.5500,161.9582
1438580393,280.5500,281.2500,280.5500,280.8900,200.7864
1438583996,280.8900,282.6500,280.8700,282.6500,148.3759
1438587597,282.6500,284.1800,282.6500,284.1800,84.6483
1438591230,284.1800,284.4000,283.7500,284.2500,109.1211
1438594863,284.2500,284.3900,284.2300,284.2500,23.1481
1438598465,284.2500,284.2500,283.4200,283.4500,61.5345
1438602098,283.4500,283.6200,283.4300,283.6200,127.1153
1438605756,283.6200,284.6900,283.5400,284.6900,133.1912
1438609366,284.6900,285.8100,283.8000,284.1000,383.3303
1438612966,284.1000,284.4200,283.7400,284.2300,224.6373
1438616571,284.2300,284.9700,284.1500,284.9700,277.7032
1438620192,284.9700,285.2000,284.5600,284.8700,319.7290
1438623815,284.8700,285.3800,284.8100,285.2000,266.3128
1438627417,285.2000,285.8600,283.7600,283.8100,725.5652
1438631042,283.8100,283.8500,283.0700,283.4600,254.3018
1438634645,283.4600,283.4900,282.9400,282.9500,120.2026
1438638253,282.9500,283.0000,282.5800,282.6900,77.3300
1438641856,282.6900,282.7400,282.1900,282.2600,87.9868
1438645483,282.2600,282.2600,281.3800,281.5700,92.2823
1438649089,281.5700,282.1600,280.1100,281.4600,777.4923
1438652713,281.4600,283.2500,281.0300,283.2200,183.3488
1438656314,283.2200,283.5400,282.9300,283.5400,204.8017
1438659933,283.5400,284.7100,283.5300,284.1800,359.8098
1438663536,284.1800,284.5700,283.7100,283.7100,145.0553
1438667138,283.7100,283.8600,283.0000,283.6700,254.8446
1438670804,283.6700,283.8000,283.1200,283.2700,164.6652
1438674465,283.2700,283.2800,282.0000,283.1800,104.9289
1438678097,283.1800,284.0100,282.8900,284.0000,96.8191
1438681760,284.0000,284.0000,283.8100,284.0000,82.9537
1438685393,284.0000,284.0000,282.9400,283.3800,99.0448
1438688995,283.3800,284.3900,283.3200,284.3600,131.3246
1438692598,284.3600,284.5200,284.1700,284.5200,174.2605
1438696201,284.5200,285.1400,284.3600,285.0300,283.0554
1438699845,285.0300,285.4400,284.6500,285.4400,347.2432
1438703448,285.4400,285.9500,285.1400,285.5600,285.4894
1438707050,285.5600,285.8500,284.2400,284.4400,295.6296
1438710653,284.4400,286.0000,284.2500,285.7800,178.1471
1438714256,285.7800,286.4700,285.7800,286.2900,306.3961
1438717859,286.2900,286.4700,286.0000,286.1700,228.0526
1438721461,286.1700,286.2600,285.8100,286.2300,210.8465
1438725066,286.2300,286.4700,286.1200,286.2900,269.4405
1438728667,286.2900,286.3100,285.5700,285.7300,178.6207
1438732300,285.7300,285.8700,284.8400,285.6200,259.7184
1438735906,285.6200,285.6200,284.7600,284.8400,372.1953
1438739534,284.8400,285.4200,284.8100,285.2900,188.7079
1438743159,285.2900,286.2500,285.2500,286.0600,468.1678
1438746762,286.0600,286.1200,285.5000,285.5000,195.6951
1438750365,285.5000,285.5600,285.4300,285.4400,146.8710
1438753997,285.4400,285.4400,283.5400,283.5700,125.5982
1438757630,283.5700,283.8900,283.5600,283.6500,167.1118
1438761263,283.6500,283.7100,283.5500,283.5500,52.7605
1438764897,283.5500,283.6700,282.5900,282.5900,161.0404
1438768523,282.5900,283.1300,282.0100,282.9200,341.2329
1438772185,282.9200,282.9800,282.5100,282.6400,148.3673
1438775788,282.6400,282.9300,282.1400,282.8400,166.8887
1438779391,282.8400,283.4200,282.6700,283.4100,127.4496
1438782993,283.4100,283.4800,282.6400,283.0500,409.7024
1438786629,283.0500,283.5200,282.8600,283.2500,212.5769
1438790232,283.2500,283.5300,282.8000,283.4900,219.5873
1438793836,283.4900,283.5500,282.4700,282.9300,283.0047
1438797453,282.9300,283.5000,282.8600,283.0800,257.9064
1438801086,283.0800,283.5400,283.0000,283.1900,215.1395
1438804688,283.1900,283.2600,282.4600,282.6100,306.0511
1438808297,282.6100,283.4600,282.6100,283.3300,280.5152
1438811900,283.3300,284.4400,282.8300,283.3700,512.9584
1438815565,283.3700,283.6900,282.8500,282.9800,203.4157
1438819170,282.9800,283.1400,282.0100,282.7000,253.5106
1438822810,282.7000,282.7700,281.0800,282.4500,409.7510
1438826436,282.4500,282.5100,281.3800,281.5900,204.3093
1438830038,281.5900,282.2200,281.5900,282.0400,181.9644
1438833642,282.0400,282.2800,281.9500,282.0700,149.4451
1438837244,282.0700,282.3100,281.5300,281.8100,144.6068
1438840846,281.8100,281.8900,281.0500,281.1300,276.6052
1438844569,281.1300,281.2900,280.2700,280.2800,136.9071
1438848171,280.2800,281.0600,280.0800,280.0900,98.9186
1438851774,280.0900,280.5700,280.0800,280.3400,135.7947
1438855437,280.3400,280.8600,280.0800,280.3800,88.7661
1438859069,280.3800,280.9000,280.0800,280.5300,144.2283
1438862672,280.5300,280.7900,280.0000,280.0100,76.4567
